x [um]	Electric Field [V/cm]	Electric Field [V/cm]
5.47174	0.21017	0.21017
5.47239	0.21017	0.21017
5.47304	0.21017	0.21017
5.47369	0.21017	0.21017
5.47434	0.21017	0.21017
5.47499	0.21017	0.21017
5.47564	0.21017	0.21017
5.47629	0.21017	0.21017
5.47694	0.21017	0.21017
5.47759	0.21017	0.21017
5.47825	0.21017	0.21017
5.4789	0.21017	0.21017
5.47955	0.21017	0.21017
5.4802	0.21017	0.21017
5.48085	0.21017	0.21017
5.4815	0.21017	0.21017
5.48215	0.21017	0.21017
5.4828	0.21017	0.21017
5.48345	0.21017	0.21017
5.4841	0.21017	0.21017
5.48475	0.21017	0.21017
5.4854	0.21017	0.21017
5.48605	0.21017	0.21017
5.48671	0.21017	0.21017
5.48736	0.21017	0.21017
5.48801	0.21017	0.21017
5.48866	0.21017	0.21017
5.48931	0.21017	0.21017
5.48996	0.21017	0.21017
5.49061	0.21017	0.21017
5.49126	0.21017	0.21017
5.49191	0.21017	0.21017
5.49256	0.21017	0.21017
5.49321	0.21017	0.21017
5.49386	0.21017	0.21017
5.49451	0.21017	0.21017
5.49516	0.21017	0.21017
5.49582	0.21017	0.21017
5.49647	0.21017	0.21017
5.49712	0.21017	0.21017
5.49777	0.21017	0.21017
5.49842	0.21017	0.21017
5.49907	0.21017	0.21017
5.49972	0.21017	0.21017
5.50037	0.21017	0.21017
5.50102	0.21017	0.21017
5.50167	0.21017	0.21017
5.50232	0.21017	0.21017
5.50297	0.21017	0.21017
5.50362	0.21017	0.21017
5.50427	0.21017	0.21017
5.50493	0.21017	0.21017
5.50558	0.21017	0.21017
5.50623	0.21017	0.21017
5.50688	0.21017	0.21017
5.50753	0.21017	0.21017
5.50818	0.21017	0.21017
5.50883	0.21017	0.21017
5.50948	0.21017	0.21017
5.51013	0.21017	0.21017
5.51078	0.21017	0.21017
5.51143	0.21017	0.21017
5.51208	0.21017	0.21017
5.51273	0.21017	0.21017
5.51339	0.21017	0.21017
5.51404	0.21017	0.21017
5.51469	0.21017	0.21017
5.51534	0.21017	0.21017
5.51599	0.21017	0.21017
5.51664	0.21017	0.21017
5.51729	0.21017	0.21017
5.51794	0.21017	0.21017
5.51859	0.21017	0.21017
5.51924	0.21017	0.21017
5.51989	0.21017	0.21017
5.52054	0.21017	0.21017
5.52119	0.21017	0.21017
5.52184	0.21017	0.21017
5.5225	0.21017	0.21017
5.52315	0.21017	0.21017
5.5238	0.210171	0.210171
5.52445	0.210171	0.210171
5.5251	0.210171	0.210171
5.52575	0.210171	0.210171
5.5264	0.210171	0.210171
5.52705	0.210171	0.210171
5.5277	0.210171	0.210171
5.52835	0.210171	0.210171
5.529	0.210171	0.210171
5.52965	0.210171	0.210171
5.5303	0.210171	0.210171
5.53095	0.210171	0.210171
5.53161	0.210171	0.210171
5.53226	0.210171	0.210171
5.53291	0.210171	0.210171
5.53356	0.210171	0.210171
5.53421	0.210171	0.210171
5.53486	0.210171	0.210171
5.53551	0.210171	0.210171
5.53616	0.210171	0.210171
5.53681	0.210171	0.210171
5.53746	0.210171	0.210171
5.53811	0.210171	0.210171
5.53876	0.210171	0.210171
5.53941	0.210171	0.210171
5.54007	0.210171	0.210171
5.54072	0.210171	0.210171
5.54137	0.210171	0.210171
5.54202	0.210171	0.210171
5.54267	0.210171	0.210171
5.54332	0.210171	0.210171
5.54397	0.210171	0.210171
5.54462	0.210171	0.210171
5.54527	0.210171	0.210171
5.54592	0.210171	0.210171
5.54657	0.210171	0.210171
5.54722	0.210171	0.210171
5.54787	0.210171	0.210171
5.54852	0.210171	0.210171
5.54918	0.210171	0.210171
5.54983	0.210171	0.210171
5.55048	0.210171	0.210171
5.55113	0.210171	0.210171
5.55178	0.210171	0.210171
5.55243	0.210171	0.210171
5.55308	0.210171	0.210171
5.55373	0.210171	0.210171
5.55438	0.210171	0.210171
5.55503	0.210171	0.210171
5.55568	0.210171	0.210171
5.55633	0.210171	0.210171
5.55698	0.210171	0.210171
5.55763	0.210171	0.210171
5.55829	0.210171	0.210171
5.55894	0.210171	0.210171
5.55959	0.210171	0.210171
5.56024	0.210171	0.210171
5.56089	0.210171	0.210171
5.56154	0.210171	0.210171
5.56219	0.210171	0.210171
5.56284	0.210171	0.210171
5.56349	0.210171	0.210171
5.56414	0.210171	0.210171
5.56479	0.210171	0.210171
5.56544	0.210171	0.210171
5.56609	0.210171	0.210171
5.56675	0.210171	0.210171
5.5674	0.210171	0.210171
5.56805	0.210171	0.210171
5.5687	0.210171	0.210171
5.56935	0.210171	0.210171
5.57	0.210171	0.210171
5.57065	0.210171	0.210171
5.5713	0.210171	0.210171
5.57195	0.210171	0.210171
5.5726	0.210171	0.210171
5.57325	0.210171	0.210171
5.5739	0.210171	0.210171
5.57455	0.210171	0.210171
5.5752	0.210171	0.210171
5.57586	0.210171	0.210171
5.57651	0.210171	0.210171
5.57716	0.210171	0.210171
5.57781	0.210171	0.210171
5.57846	0.210171	0.210171
5.57911	0.210171	0.210171
5.57976	0.210171	0.210171
5.58041	0.210171	0.210171
5.58106	0.210171	0.210171
5.58171	0.210171	0.210171
5.58236	0.210171	0.210171
5.58301	0.210171	0.210171
5.58366	0.210171	0.210171
5.58431	0.210171	0.210171
5.58497	0.210171	0.210171
5.58562	0.210171	0.210171
5.58627	0.210171	0.210171
5.58692	0.210171	0.210171
5.58757	0.210171	0.210171
5.58822	0.210171	0.210171
5.58887	0.210171	0.210171
5.58952	0.210171	0.210171
5.59017	0.210171	0.210171
5.59082	0.210171	0.210171
5.59147	0.210171	0.210171
5.59212	0.210171	0.210171
5.59277	0.210171	0.210171
5.59343	0.210171	0.210171
5.59408	0.210171	0.210171
5.59473	0.210171	0.210171
5.59538	0.210171	0.210171
5.59603	0.210171	0.210171
5.59668	0.210171	0.210171
5.59733	0.210171	0.210171
5.59798	0.210171	0.210171
5.59863	0.210171	0.210171
5.59928	0.210171	0.210171
5.59993	0.210171	0.210171
5.60058	0.210171	0.210171
5.60123	0.210171	0.210171
5.60188	0.210171	0.210171
5.60254	0.210171	0.210171
5.60319	0.210171	0.210171
5.60384	0.210171	0.210171
5.60449	0.210171	0.210171
5.60514	0.210171	0.210171
5.60579	0.210171	0.210171
5.60644	0.210171	0.210171
5.60709	0.210171	0.210171
5.60774	0.210171	0.210171
5.60839	0.210171	0.210171
5.60904	0.210171	0.210171
5.60969	0.210171	0.210171
5.61034	0.210171	0.210171
5.61099	0.210171	0.210171
5.61165	0.210171	0.210171
5.6123	0.210171	0.210171
5.61295	0.210171	0.210171
5.6136	0.210171	0.210171
5.61425	0.210171	0.210171
5.6149	0.210171	0.210171
5.61555	0.210171	0.210171
5.6162	0.210171	0.210171
5.61685	0.210171	0.210171
5.6175	0.210171	0.210171
5.61815	0.210171	0.210171
5.6188	0.210171	0.210171
5.61945	0.210171	0.210171
5.62011	0.210171	0.210171
5.62076	0.210171	0.210171
5.62141	0.210171	0.210171
5.62206	0.210171	0.210171
5.62271	0.210171	0.210171
5.62336	0.210171	0.210171
5.62401	0.210171	0.210171
5.62466	0.210171	0.210171
5.62531	0.210171	0.210171
5.62596	0.210171	0.210171
5.62661	0.210171	0.210171
5.62726	0.210171	0.210171
5.62791	0.210171	0.210171
5.62856	0.210171	0.210171
5.62922	0.210171	0.210171
5.62987	0.210171	0.210171
5.63052	0.210171	0.210171
5.63117	0.210171	0.210171
5.63182	0.210171	0.210171
5.63247	0.210171	0.210171
5.63312	0.210171	0.210171
5.63377	0.210171	0.210171
5.63442	0.210171	0.210171
5.63507	0.210171	0.210171
5.63572	0.210171	0.210171
5.63637	0.210171	0.210171
5.63702	0.210171	0.210171
5.63767	0.210171	0.210171
5.63833	0.210172	0.210172
5.63898	0.210172	0.210172
5.63963	0.210172	0.210172
5.64028	0.210172	0.210172
5.64093	0.210172	0.210172
5.64158	0.210172	0.210172
5.64223	0.210172	0.210172
5.64288	0.210172	0.210172
5.64353	0.210172	0.210172
5.64418	0.210172	0.210172
5.64483	0.210172	0.210172
5.64548	0.210172	0.210172
5.64613	0.210172	0.210172
5.64679	0.210172	0.210172
5.64744	0.210172	0.210172
5.64809	0.210172	0.210172
5.64874	0.210172	0.210172
5.64939	0.210172	0.210172
5.65004	0.210172	0.210172
5.65069	0.210172	0.210172
5.65134	0.210172	0.210172
5.65199	0.210172	0.210172
5.65264	0.210172	0.210172
5.65329	0.210172	0.210172
5.65394	0.210172	0.210172
5.65459	0.210172	0.210172
5.65524	0.210172	0.210172
5.6559	0.210172	0.210172
5.65655	0.210172	0.210172
5.6572	0.210172	0.210172
5.65785	0.210172	0.210172
5.6585	0.210172	0.210172
5.65915	0.210172	0.210172
5.6598	0.210172	0.210172
5.66045	0.210172	0.210172
5.6611	0.210172	0.210172
5.66175	0.210172	0.210172
5.6624	0.210172	0.210172
5.66305	0.210172	0.210172
5.6637	0.210172	0.210172
5.66435	0.210172	0.210172
5.66501	0.210172	0.210172
5.66566	0.210172	0.210172
5.66631	0.210172	0.210172
5.66696	0.210172	0.210172
5.66761	0.210172	0.210172
5.66826	0.210172	0.210172
5.66891	0.210172	0.210172
5.66956	0.210172	0.210172
5.67021	0.210172	0.210172
5.67086	0.210172	0.210172
5.67151	0.210172	0.210172
5.67216	0.210172	0.210172
5.67281	0.210172	0.210172
5.67347	0.210172	0.210172
5.67412	0.210172	0.210172
5.67477	0.210172	0.210172
5.67542	0.210172	0.210172
5.67607	0.210172	0.210172
5.67672	0.210172	0.210172
5.67737	0.210172	0.210172
5.67802	0.210172	0.210172
5.67867	0.210172	0.210172
5.67932	0.210172	0.210172
5.67997	0.210172	0.210172
5.68062	0.210172	0.210172
5.68127	0.210172	0.210172
5.68192	0.210172	0.210172
5.68258	0.210172	0.210172
5.68323	0.210172	0.210172
5.68388	0.210172	0.210172
5.68453	0.210172	0.210172
5.68518	0.210172	0.210172
5.68583	0.210172	0.210172
5.68648	0.210172	0.210172
5.68713	0.210172	0.210172
5.68778	0.210172	0.210172
5.68843	0.210172	0.210172
5.68908	0.210172	0.210172
5.68973	0.210172	0.210172
5.69038	0.210172	0.210172
5.69103	0.210172	0.210172
5.69169	0.210172	0.210172
5.69234	0.210172	0.210172
5.69299	0.210172	0.210172
5.69364	0.210172	0.210172
5.69429	0.210172	0.210172
5.69494	0.210172	0.210172
5.69559	0.210172	0.210172
5.69624	0.210172	0.210172
5.69689	0.210172	0.210172
5.69754	0.210172	0.210172
5.69819	0.210172	0.210172
5.69884	0.210172	0.210172
5.69949	0.210172	0.210172
5.70015	0.210172	0.210172
5.7008	0.210172	0.210172
5.70145	0.210172	0.210172
5.7021	0.210172	0.210172
5.70275	0.210172	0.210172
5.7034	0.210172	0.210172
5.70405	0.210172	0.210172
5.7047	0.210172	0.210172
5.70535	0.210172	0.210172
5.706	0.210172	0.210172
5.70665	0.210172	0.210172
5.7073	0.210172	0.210172
5.70795	0.210172	0.210172
5.7086	0.210172	0.210172
5.70926	0.210172	0.210172
5.70991	0.210172	0.210172
5.71056	0.210172	0.210172
5.71121	0.210172	0.210172
5.71186	0.210172	0.210172
5.71251	0.210172	0.210172
5.71316	0.210172	0.210172
5.71381	0.210172	0.210172
5.71446	0.210172	0.210172
5.71511	0.210172	0.210172
5.71576	0.210172	0.210172
5.71641	0.210172	0.210172
5.71706	0.210172	0.210172
5.71772	0.210172	0.210172
5.71837	0.210172	0.210172
5.71902	0.210172	0.210172
5.71967	0.210172	0.210172
5.72032	0.210172	0.210172
5.72097	0.210172	0.210172
5.72162	0.210172	0.210172
5.72227	0.210172	0.210172
5.72292	0.210172	0.210172
5.72357	0.210172	0.210172
5.72422	0.210172	0.210172
5.72487	0.210172	0.210172
5.72552	0.210172	0.210172
5.72617	0.210172	0.210172
5.72683	0.210172	0.210172
5.72748	0.210172	0.210172
5.72813	0.210173	0.210173
5.72878	0.210173	0.210173
5.72943	0.210173	0.210173
5.73008	0.210173	0.210173
5.73073	0.210173	0.210173
5.73138	0.210173	0.210173
5.73203	0.210173	0.210173
5.73268	0.210173	0.210173
5.73333	0.210173	0.210173
5.73398	0.210173	0.210173
5.73463	0.210173	0.210173
5.73528	0.210173	0.210173
5.73594	0.210173	0.210173
5.73659	0.210173	0.210173
5.73724	0.210173	0.210173
5.73789	0.210173	0.210173
5.73854	0.210173	0.210173
5.73919	0.210173	0.210173
5.73984	0.210173	0.210173
5.74049	0.210173	0.210173
5.74114	0.210173	0.210173
5.74179	0.210173	0.210173
5.74244	0.210173	0.210173
5.74309	0.210173	0.210173
5.74374	0.210173	0.210173
5.7444	0.210173	0.210173
5.74505	0.210173	0.210173
5.7457	0.210173	0.210173
5.74635	0.210173	0.210173
5.747	0.210173	0.210173
5.74765	0.210173	0.210173
5.7483	0.210173	0.210173
5.74895	0.210173	0.210173
5.7496	0.210173	0.210173
5.75025	0.210173	0.210173
5.7509	0.210173	0.210173
5.75155	0.210173	0.210173
5.7522	0.210173	0.210173
5.75285	0.210173	0.210173
5.75351	0.210173	0.210173
5.75416	0.210173	0.210173
5.75481	0.210173	0.210173
5.75546	0.210173	0.210173
5.75611	0.210173	0.210173
5.75676	0.210173	0.210173
5.75741	0.210173	0.210173
5.75806	0.210173	0.210173
5.75871	0.210173	0.210173
5.75936	0.210173	0.210173
5.76001	0.210173	0.210173
5.76066	0.210173	0.210173
5.76131	0.210173	0.210173
5.76196	0.210173	0.210173
5.76262	0.210173	0.210173
5.76327	0.210173	0.210173
5.76392	0.210173	0.210173
5.76457	0.210173	0.210173
5.76522	0.210173	0.210173
5.76587	0.210173	0.210173
5.76652	0.210173	0.210173
5.76717	0.210173	0.210173
5.76782	0.210173	0.210173
5.76847	0.210173	0.210173
5.76912	0.210173	0.210173
5.76977	0.210173	0.210173
5.77042	0.210173	0.210173
5.77108	0.210173	0.210173
5.77173	0.210173	0.210173
5.77238	0.210173	0.210173
5.77303	0.210173	0.210173
5.77368	0.210173	0.210173
5.77433	0.210173	0.210173
5.77498	0.210173	0.210173
5.77563	0.210173	0.210173
5.77628	0.210173	0.210173
5.77693	0.210173	0.210173
5.77758	0.210173	0.210173
5.77823	0.210173	0.210173
5.77888	0.210173	0.210173
5.77953	0.210173	0.210173
5.78019	0.210173	0.210173
5.78084	0.210173	0.210173
5.78149	0.210173	0.210173
5.78214	0.210173	0.210173
5.78279	0.210173	0.210173
5.78344	0.210173	0.210173
5.78409	0.210173	0.210173
5.78474	0.210173	0.210173
5.78539	0.210173	0.210173
5.78604	0.210173	0.210173
5.78669	0.210173	0.210173
5.78734	0.210173	0.210173
5.78799	0.210173	0.210173
5.78864	0.210173	0.210173
5.7893	0.210173	0.210173
5.78995	0.210173	0.210173
5.7906	0.210173	0.210173
5.79125	0.210173	0.210173
5.7919	0.210173	0.210173
5.79255	0.210173	0.210173
5.7932	0.210173	0.210173
5.79385	0.210173	0.210173
5.7945	0.210173	0.210173
5.79515	0.210173	0.210173
5.7958	0.210173	0.210173
5.79645	0.210173	0.210173
5.7971	0.210173	0.210173
5.79776	0.210173	0.210173
5.79841	0.210173	0.210173
5.79906	0.210173	0.210173
5.79971	0.210173	0.210173
5.80036	0.210173	0.210173
5.80101	0.210173	0.210173
5.80166	0.210173	0.210173
5.80231	0.210173	0.210173
5.80296	0.210173	0.210173
5.80361	0.210173	0.210173
5.80426	0.210174	0.210173
5.80491	0.210174	0.210174
5.80556	0.210174	0.210174
5.80621	0.210174	0.210174
5.80687	0.210174	0.210174
5.80752	0.210174	0.210174
5.80817	0.210174	0.210174
5.80882	0.210174	0.210174
5.80947	0.210174	0.210174
5.81012	0.210174	0.210174
5.81077	0.210174	0.210174
5.81142	0.210174	0.210174
5.81207	0.210174	0.210174
5.81272	0.210174	0.210174
5.81337	0.210174	0.210174
5.81402	0.210174	0.210174
5.81467	0.210174	0.210174
5.81532	0.210174	0.210174
5.81598	0.210174	0.210174
5.81663	0.210174	0.210174
5.81728	0.210174	0.210174
5.81793	0.210174	0.210174
5.81858	0.210174	0.210174
5.81923	0.210174	0.210174
5.81988	0.210174	0.210174
5.82053	0.210174	0.210174
5.82118	0.210174	0.210174
5.82183	0.210174	0.210174
5.82248	0.210174	0.210174
5.82313	0.210174	0.210174
5.82378	0.210174	0.210174
5.82444	0.210174	0.210174
5.82509	0.210174	0.210174
5.82574	0.210174	0.210174
5.82639	0.210174	0.210174
5.82704	0.210174	0.210174
5.82769	0.210174	0.210174
5.82834	0.210174	0.210174
5.82899	0.210174	0.210174
5.82964	0.210174	0.210174
5.83029	0.210174	0.210174
5.83094	0.210174	0.210174
5.83159	0.210174	0.210174
5.83224	0.210174	0.210174
5.83289	0.210174	0.210174
5.83355	0.210174	0.210174
5.8342	0.210174	0.210174
5.83485	0.210174	0.210174
5.8355	0.210174	0.210174
5.83615	0.210174	0.210174
5.8368	0.210174	0.210174
5.83745	0.210174	0.210174
5.8381	0.210174	0.210174
5.83875	0.210174	0.210174
5.8394	0.210174	0.210174
5.84005	0.210174	0.210174
5.8407	0.210174	0.210174
5.84135	0.210174	0.210174
5.842	0.210174	0.210174
5.84266	0.210174	0.210174
5.84331	0.210174	0.210174
5.84396	0.210174	0.210174
5.84461	0.210174	0.210174
5.84526	0.210174	0.210174
5.84591	0.210174	0.210174
5.84656	0.210174	0.210174
5.84721	0.210174	0.210174
5.84786	0.210174	0.210174
5.84851	0.210174	0.210174
5.84916	0.210174	0.210174
5.84981	0.210174	0.210174
5.85046	0.210174	0.210174
5.85112	0.210174	0.210174
5.85177	0.210174	0.210174
5.85242	0.210174	0.210174
5.85307	0.210174	0.210174
5.85372	0.210174	0.210174
5.85437	0.210174	0.210174
5.85502	0.210174	0.210174
5.85567	0.210174	0.210174
5.85632	0.210174	0.210174
5.85697	0.210174	0.210174
5.85762	0.210174	0.210174
5.85827	0.210174	0.210174
5.85892	0.210174	0.210174
5.85957	0.210174	0.210174
5.86023	0.210174	0.210174
5.86088	0.210174	0.210174
5.86153	0.210174	0.210174
5.86218	0.210174	0.210174
5.86283	0.210174	0.210174
5.86348	0.210174	0.210174
5.86413	0.210174	0.210174
5.86478	0.210174	0.210174
5.86543	0.210174	0.210174
5.86608	0.210174	0.210174
5.86673	0.210174	0.210174
5.86738	0.210174	0.210174
5.86803	0.210174	0.210174
5.86868	0.210174	0.210174
5.86934	0.210174	0.210174
5.86999	0.210174	0.210174
5.87064	0.210174	0.210174
5.87129	0.210174	0.210174
5.87194	0.210175	0.210174
5.87259	0.210175	0.210175
5.87324	0.210175	0.210175
5.87389	0.210175	0.210175
5.87454	0.210175	0.210175
5.87519	0.210175	0.210175
5.87584	0.210175	0.210175
5.87649	0.210175	0.210175
5.87714	0.210175	0.210175
5.8778	0.210175	0.210175
5.87845	0.210175	0.210175
5.8791	0.210175	0.210175
5.87975	0.210175	0.210175
5.8804	0.210175	0.210175
5.88105	0.210175	0.210175
5.8817	0.210175	0.210175
5.88235	0.210175	0.210175
5.883	0.210175	0.210175
5.88365	0.210175	0.210175
5.8843	0.210175	0.210175
5.88495	0.210175	0.210175
5.8856	0.210175	0.210175
5.88625	0.210175	0.210175
5.88691	0.210175	0.210175
5.88756	0.210175	0.210175
5.88821	0.210175	0.210175
5.88886	0.210175	0.210175
5.88951	0.210175	0.210175
5.89016	0.210175	0.210175
5.89081	0.210175	0.210175
5.89146	0.210175	0.210175
5.89211	0.210175	0.210175
5.89276	0.210175	0.210175
5.89341	0.210175	0.210175
5.89406	0.210175	0.210175
5.89471	0.210175	0.210175
5.89536	0.210175	0.210175
5.89602	0.210175	0.210175
5.89667	0.210175	0.210175
5.89732	0.210175	0.210175
5.89797	0.210175	0.210175
5.89862	0.210175	0.210175
5.89927	0.210175	0.210175
5.89992	0.210175	0.210175
5.90057	0.210175	0.210175
5.90122	0.210175	0.210175
5.90187	0.210175	0.210175
5.90252	0.210175	0.210175
5.90317	0.210175	0.210175
5.90382	0.210175	0.210175
5.90448	0.210175	0.210175
5.90513	0.210175	0.210175
5.90578	0.210175	0.210175
5.90643	0.210175	0.210175
5.90708	0.210175	0.210175
5.90773	0.210175	0.210175
5.90838	0.210175	0.210175
5.90903	0.210175	0.210175
5.90968	0.210175	0.210175
5.91033	0.210175	0.210175
5.91098	0.210175	0.210175
5.91163	0.210175	0.210175
5.91228	0.210175	0.210175
5.91293	0.210175	0.210175
5.91359	0.210175	0.210175
5.91424	0.210175	0.210175
5.91489	0.210175	0.210175
5.91554	0.210175	0.210175
5.91619	0.210175	0.210175
5.91684	0.210175	0.210175
5.91749	0.210175	0.210175
5.91814	0.210175	0.210175
5.91879	0.210175	0.210175
5.91944	0.210175	0.210175
5.92009	0.210175	0.210175
5.92074	0.210175	0.210175
5.92139	0.210175	0.210175
5.92204	0.210175	0.210175
5.9227	0.210175	0.210175
5.92335	0.210175	0.210175
5.924	0.210175	0.210175
5.92465	0.210175	0.210175
5.9253	0.210175	0.210175
5.92595	0.210175	0.210175
5.9266	0.210175	0.210175
5.92725	0.210175	0.210175
5.9279	0.210175	0.210175
5.92855	0.210175	0.210175
5.9292	0.210175	0.210175
5.92985	0.210175	0.210175
5.9305	0.210175	0.210175
5.93116	0.210175	0.210175
5.93181	0.210175	0.210175
5.93246	0.210175	0.210175
5.93311	0.210176	0.210175
5.93376	0.210176	0.210176
5.93441	0.210176	0.210176
5.93506	0.210176	0.210176
5.93571	0.210176	0.210176
5.93636	0.210176	0.210176
5.93701	0.210176	0.210176
5.93766	0.210176	0.210176
5.93831	0.210176	0.210176
5.93896	0.210176	0.210176
5.93961	0.210176	0.210176
5.94027	0.210176	0.210176
5.94092	0.210176	0.210176
5.94157	0.210176	0.210176
5.94222	0.210176	0.210176
5.94287	0.210176	0.210176
5.94352	0.210176	0.210176
5.94417	0.210176	0.210176
5.94482	0.210176	0.210176
5.94547	0.210176	0.210176
5.94612	0.210176	0.210176
5.94677	0.210176	0.210176
5.94742	0.210176	0.210176
5.94807	0.210176	0.210176
5.94872	0.210176	0.210176
5.94938	0.210176	0.210176
5.95003	0.210176	0.210176
5.95068	0.210176	0.210176
5.95133	0.210176	0.210176
5.95198	0.210176	0.210176
5.95263	0.210176	0.210176
5.95328	0.210176	0.210176
5.95393	0.210176	0.210176
5.95458	0.210176	0.210176
5.95523	0.210176	0.210176
5.95588	0.210176	0.210176
5.95653	0.210176	0.210176
5.95718	0.210176	0.210176
5.95784	0.210176	0.210176
5.95849	0.210176	0.210176
5.95914	0.210176	0.210176
5.95979	0.210176	0.210176
5.96044	0.210176	0.210176
5.96109	0.210176	0.210176
5.96174	0.210176	0.210176
5.96239	0.210176	0.210176
5.96304	0.210176	0.210176
5.96369	0.210176	0.210176
5.96434	0.210176	0.210176
5.96499	0.210176	0.210176
5.96564	0.210176	0.210176
5.96629	0.210176	0.210176
5.96695	0.210176	0.210176
5.9676	0.210176	0.210176
5.96825	0.210176	0.210176
5.9689	0.210176	0.210176
5.96955	0.210176	0.210176
5.9702	0.210176	0.210176
5.97085	0.210176	0.210176
5.9715	0.210176	0.210176
5.97215	0.210176	0.210176
5.9728	0.210176	0.210176
5.97345	0.210176	0.210176
5.9741	0.210176	0.210176
5.97475	0.210176	0.210176
5.9754	0.210176	0.210176
5.97606	0.210176	0.210176
5.97671	0.210176	0.210176
5.97736	0.210176	0.210176
5.97801	0.210176	0.210176
5.97866	0.210176	0.210176
5.97931	0.210176	0.210176
5.97996	0.210176	0.210176
5.98061	0.210176	0.210176
5.98126	0.210176	0.210176
5.98191	0.210176	0.210176
5.98256	0.210176	0.210176
5.98321	0.210176	0.210176
5.98386	0.210176	0.210176
5.98452	0.210176	0.210176
5.98517	0.210176	0.210176
5.98582	0.210176	0.210176
5.98647	0.210176	0.210176
5.98712	0.210176	0.210176
5.98777	0.210176	0.210176
5.98842	0.210176	0.210176
5.98907	0.210176	0.210176
5.98972	0.210177	0.210177
5.99037	0.210177	0.210177
5.99102	0.210177	0.210177
5.99167	0.210177	0.210177
5.99232	0.210177	0.210177
5.99297	0.210177	0.210177
5.99363	0.210177	0.210177
5.99428	0.210177	0.210177
5.99493	0.210177	0.210177
5.99558	0.210177	0.210177
5.99623	0.210177	0.210177
5.99688	0.210177	0.210177
5.99753	0.210177	0.210177
5.99818	0.210177	0.210177
5.99883	0.210177	0.210177
5.99948	0.210177	0.210177
6.00013	0.210177	0.210177
6.00078	0.210177	0.210177
6.00143	0.210177	0.210177
6.00208	0.210177	0.210177
6.00274	0.210177	0.210177
6.00339	0.210177	0.210177
6.00404	0.210177	0.210177
6.00469	0.210177	0.210177
6.00534	0.210177	0.210177
6.00599	0.210177	0.210177
6.00664	0.210177	0.210177
6.00729	0.210177	0.210177
6.00794	0.210177	0.210177
6.00859	0.210177	0.210177
6.00924	0.210177	0.210177
6.00989	0.210177	0.210177
6.01054	0.210177	0.210177
6.0112	0.210177	0.210177
6.01185	0.210177	0.210177
6.0125	0.210177	0.210177
6.01315	0.210177	0.210177
6.0138	0.210177	0.210177
6.01445	0.210177	0.210177
6.0151	0.210177	0.210177
6.01575	0.210177	0.210177
6.0164	0.210177	0.210177
6.01705	0.210177	0.210177
6.0177	0.210177	0.210177
6.01835	0.210177	0.210177
6.019	0.210177	0.210177
6.01965	0.210177	0.210177
6.02031	0.210177	0.210177
6.02096	0.210177	0.210177
6.02161	0.210177	0.210177
6.02226	0.210177	0.210177
6.02291	0.210177	0.210177
6.02356	0.210177	0.210177
6.02421	0.210177	0.210177
6.02486	0.210177	0.210177
6.02551	0.210177	0.210177
6.02616	0.210177	0.210177
6.02681	0.210177	0.210177
6.02746	0.210177	0.210177
